variant,horizon,MAE,RMSE,MAPE,R2_classic,R2_alt
Haar-after-sum-LoRA(A4-D2),1,0.40874457194123215,0.5296487545251929,116.09331134571941,-1.3406821659831576,1.4418944710738693
Haar-after-sum-LoRA(A4-D2),16,0.4091712766922276,0.5331641073225166,105.5329994463795,-1.3718561460825454,1.4130265028109017
Haar-after-sum-LoRA(A4-D2),96,0.41018942449105555,0.535021726550431,103.62394465796989,-1.3884127037944696,1.411981791799912
