variant,horizon,MAE,RMSE,MAPE,R2_classic,R2_alt
Haar-after-sum-LoRA(A5-D2),1,0.15733249286977108,0.20672259409772314,146.57304029590938,0.6434319484955049,0.6073973880179692
Haar-after-sum-LoRA(A5-D2),16,0.1696085110625139,0.2221205565211769,156.4133410491187,0.5883349083403266,0.5763684833372756
Haar-after-sum-LoRA(A5-D2),96,0.203836909353047,0.2689680070635091,185.04735854747932,0.3963742117331097,0.5354900072287676
